"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__13-34-13(5).JPG",712,316,773,433,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__15-28-50(1).JPG",721,324,782,428,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__15-28-51(2).JPG",714,336,778,403,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__15-28-52(3).JPG",707,347,768,423,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__15-28-52(4).JPG",709,350,770,430,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__15-28-53(5).JPG",756,322,851,416,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__16-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__23-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__23-34-44(1).JPG",618,292,733,529,"rodent"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__23-34-45(2).JPG",646,309,730,421,"rodent"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__23-34-45(3).JPG",649,300,758,384,"rodent"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__23-34-46(4).JPG",646,304,733,386,"rodent"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__23-34-46(5).JPG",527,189,699,333,"rodent"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__23-35-00(1).JPG",353,162,515,295,"rodent"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__23-35-00(2).JPG",271,90,411,231,"rodent"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__23-35-01(3).JPG",249,102,420,206,"rodent"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__23-35-01(4).JPG",405,201,548,393,"rodent"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-02__23-35-02(5).JPG",421,237,552,370,"rodent"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__00-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__01-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__01-16-58(1).JPG",332,134,447,270,"rodent"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__01-16-59(2).JPG",293,86,375,184,"rodent"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__01-17-00(1).JPG",342,170,464,269,"rodent"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__01-17-00(2).JPG",429,264,555,381,"rodent"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__01-17-01(3).JPG",429,264,589,347,"rodent"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__03-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__04-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__05-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__05-36-50(1).JPG",693,214,828,346,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__05-36-50(2).JPG",767,122,850,257,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__05-36-51(3).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__05-36-51(4).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__05-36-52(5).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__05-37-54(1).JPG",823,281,980,408,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__05-37-55(2).JPG",808,116,898,219,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__05-37-55(3).JPG",807,120,972,252,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__05-37-56(4).JPG",751,87,889,209,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__05-37-56(5).JPG",809,63,962,187,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__05-42-10(1).JPG",851,210,1001,359,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__05-42-10(2).JPG",755,112,879,217,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__05-42-11(3).JPG",772,139,883,246,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__05-42-12(4).JPG",696,249,842,350,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-03__05-42-12(5).JPG",597,241,721,368,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-08__07-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-08__07-05-16(1).JPG",418,120,501,223,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-08__07-05-17(2).JPG",499,16,556,59,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera1__2022-08-08__07-05-17(3).JPG",556,17,610,75,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__21-32-04(1).JPG",387,231,497,394,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__21-32-05(2).JPG",387,239,498,388,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__21-32-05(3).JPG",375,255,478,431,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__21-32-06(4).JPG",402,316,499,519,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__21-32-06(5).JPG",389,342,516,544,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__21-32-08(6).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__21-32-08(7).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__21-32-09(8).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__21-32-09(9).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__21-32-10(10).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__22-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__22-25-22(1).JPG",594,298,673,405,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__22-25-23(2).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__22-25-24(3).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__22-25-24(4).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__22-25-25(5).JPG",562,461,599,504,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__22-25-26(6).JPG",599,272,701,399,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-01__22-25-26(7).JPG",692,163,765,285,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__14-30-50(1).JPG",564,114,693,191,"other_bird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__14-30-50(2).JPG",559,118,684,192,"other_bird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__14-30-51(3).JPG",558,120,684,192,"other_bird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__14-30-51(4).JPG",568,86,677,193,"other_bird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__14-30-52(5).JPG",566,91,672,195,"other_bird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__14-31-26(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__14-31-26(2).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__14-31-27(3).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__14-31-28(4).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__14-31-28(5).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__14-31-29(6).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__14-31-30(7).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__14-31-31(8).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__19-58-47(1).JPG",356,262,479,357,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__19-58-48(2).JPG",353,263,476,357,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__19-58-48(3).JPG",351,259,475,353,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__19-58-49(4).JPG",352,259,439,359,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__19-58-49(5).JPG",352,258,435,358,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__19-58-50(6).JPG",357,262,441,380,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__19-58-51(7).JPG",352,279,442,432,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__19-58-51(8).JPG",377,341,449,560,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__19-58-52(9).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__19-58-53(10).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__19-58-54(11).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__19-58-54(12).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__19-58-55(13).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__19-58-55(14).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__19-58-56(15).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__20-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__20-59-17(1).JPG",685,331,746,430,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__20-59-17(2).JPG",675,329,743,424,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__20-59-21(9).JPG",721,227,762,326,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__20-59-22(10).JPG",708,272,767,406,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__20-59-23(11).JPG",704,376,756,520,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__20-59-23(12).JPG",690,519,750,561,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__20-59-24(13).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__20-59-25(14).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__20-59-25(15).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__21-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__22-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__22-45-43(1).JPG",861,287,922,383,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__22-45-43(2).JPG",844,307,907,411,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__22-45-44(3).JPG",852,328,917,457,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__22-45-45(4).JPG",850,364,908,484,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__22-45-45(5).JPG",858,362,915,481,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-02__23-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__00-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__00-23-23(1).JPG",902,161,1021,322,"oppossum"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__00-23-23(2).JPG",931,166,1018,312,"oppossum"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__10-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__10-49-55(1).JPG",331,258,452,351,"other_bird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__10-49-56(2).JPG",354,275,453,350,"other_bird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__10-49-57(3).JPG",371,273,429,341,"other_bird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__10-49-57(4).JPG",374,264,425,339,"other_bird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__10-49-58(5).JPG",293,346,353,392,"other_bird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__11-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__12-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__13-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__14-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__15-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__15-29-38(1).JPG",383,280,450,348,"other_bird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__15-29-39(2).JPG",344,264,445,328,"other_bird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__15-29-39(3).JPG",343,260,445,332,"other_bird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__15-29-40(4).JPG",344,257,441,333,"other_bird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__15-29-40(5).JPG",350,256,442,322,"other_bird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__16-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-03__17-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-04__07-43-11(1).JPG",602,346,692,432,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-04__07-43-12(2).JPG",572,361,637,482,"hummingbird"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-04__07-43-12(3).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-04__07-43-13(4).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-04__07-43-13(5).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-04__08-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-04__09-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-04__10-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-04__11-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-04__12-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-07__03-56-17(1).JPG",375,240,504,367,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-07__03-56-17(2).JPG",375,242,510,361,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-07__03-56-18(3).JPG",381,243,517,362,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-07__03-56-19(4).JPG",378,243,522,360,"rodent"
"train/Session_5_Case_Pilote_FC__Camera2__2022-08-07__03-56-19(5).JPG",382,204,513,362,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-53-31(1).JPG",270,315,406,433,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-53-31(2).JPG",274,312,396,435,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-53-32(3).JPG",265,315,388,433,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-53-33(4).JPG",270,313,402,430,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-53-33(5).JPG",273,315,399,434,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-53-46(6).JPG",214,216,366,316,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-53-46(7).JPG",245,219,374,306,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-53-47(8).JPG",254,219,377,313,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-53-47(9).JPG",257,220,379,310,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-53-48(10).JPG",252,184,395,310,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-54-06(1).JPG",474,287,609,368,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-54-06(2).JPG",476,281,601,373,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-54-07(3).JPG",472,280,594,374,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-54-07(4).JPG",455,292,602,373,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-54-08(5).JPG",359,312,519,407,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-54-10(6).JPG",332,533,374,562,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-54-11(7).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-01__20-54-11(8).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__00-19-32(1).JPG",282,326,416,433,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__00-19-33(2).JPG",281,310,411,442,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__00-19-34(3).JPG",282,310,403,431,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__00-19-34(4).JPG",276,308,398,433,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__00-19-35(5).JPG",277,311,410,436,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__00-19-41(6).JPG",306,250,477,361,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__00-19-41(7).JPG",436,185,532,276,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__00-19-42(8).JPG",454,194,577,281,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__00-19-42(9).JPG",457,191,575,281,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__00-19-43(10).JPG",444,193,581,275,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__00-20-10(1).JPG",334,532,385,561,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__00-20-10(2).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__00-20-11(3).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__00-20-11(4).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__00-20-12(5).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__01-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__02-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__03-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__06-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__07-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__08-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__09-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__10-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__11-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__18-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__19-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__19-43-31(1).JPG",274,308,412,439,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__19-43-32(2).JPG",269,312,404,434,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__19-43-33(3).JPG",279,310,413,437,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__19-43-33(4).JPG",280,311,402,430,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__19-43-34(5).JPG",281,311,413,430,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__19-43-39(6).JPG",299,141,418,233,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__19-43-40(7).JPG",285,140,417,236,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__19-43-40(8).JPG",284,142,422,232,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__19-43-41(9).JPG",294,141,420,239,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__19-43-42(10).JPG",303,141,423,237,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__19-44-17(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__19-44-18(2).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__19-44-18(3).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__19-44-19(4).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__19-44-20(5).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-02__20-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-03__09-04-13(3).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-03__09-04-13(4).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-03__09-04-14(5).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-03__10-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-03__11-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-03__12-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__19-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__20-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__21-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__21-05-38(1).JPG",301,303,428,422,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__21-05-38(2).JPG",310,310,431,431,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__21-05-39(3).JPG",313,309,445,419,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__21-05-40(4).JPG",303,312,441,414,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__21-05-40(5).JPG",299,290,418,397,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__21-05-41(6).JPG",301,206,432,309,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__21-05-42(7).JPG",306,211,432,307,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__21-05-42(8).JPG",310,213,445,305,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__21-05-43(9).JPG",294,211,429,305,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__21-05-44(10).JPG",297,214,435,306,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__21-05-52(11).JPG",329,239,410,382,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__21-05-53(12).JPG",316,318,399,495,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__21-05-54(13).JPG",368,533,430,561,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__21-05-54(14).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-06__21-05-55(15).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-08__05-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-08__06-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-08__07-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-08__08-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-08__09-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-08__10-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-08__11-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-08__12-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-08__13-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-08__14-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-08__15-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-08__16-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-08__19-48-52(1).JPG",260,298,389,423,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-08__19-48-53(2).JPG",277,308,401,423,"rodent"
"train/Session_5_Case_Pilote_FC__Camera3__2022-08-08__19-48-53(3).JPG",296,307,417,424,"rodent"
